,flat_price,Комнат,Площадь,Жилая,Кухня,Этаж,Ремонт,Тип сделки,Лет в собственности,Год постройки,Материал стен,Серия дома,Количество этажей,Лифт,Количество квартир,latitude,longitude,Вид из окон,Тип перекрытий,Горячее водоснабжение,Количество собственников,Мусоропровод,Несовершеннолетние собственники,Прописанные несовершеннолетние,Количество балконов,Тип фундамента,Балкон,Количество лифтов,Грузовой лифт,Высота потолков,price_stats,Детская площадка,Перепланировка,Газ,Спортивная площадка,Год ввода в эксплуатацию,Количество подъездов,Наименьшее количество этажей,Предоплата,Залог,Класс энергоэффективности,Прописано,Коммунальные платежи,Холодное водоснабжение,Комнат в квартире,Площадь комнаты,Теплоснабжение,Санузел,Энергоснабжение
6315,44 071 281,3,"100,7","42,5",17,2,,Свободная продажа,,2011,Монолитный,,18,есть,,"55.79749,","7.49511},",,Железобетонный,,,,,,1,Иной,,1,,,,,,,,,,,,,,,,,,,,,
6316,13 000 000,,19,11,3,1,Дизайнерский,Свободная продажа,,1944,Кирпичный,01-пз индивидуальный проект,7,есть,,55.744713,"37.5827},",на,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6317,120 000 000,4,"310,9",,,9,Дизайнерский,Свободная продажа,,,Монолитный,,14,есть,,"55.79728,",7.541027},,Железобетонный,Открытая с отбором сетевой воды на горячее водоснабжение из тепловой сети,,есть,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
6318,21 000 000,4,81,55,7,1,Косметический,Альтернатива,Больше пяти,1988,Панельный,01-пз индивидуальный проект,25,есть,,"55.63755,",7.542105},,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,9 500 000,1,38,23,10,15,Косметический,Свободная продажа,Больше пяти,2013,Железобетон,П-44К,17,есть,,55.700958,37.924509,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,8 300 000,1,41,21,9,12,косметический,Свободная продажа,,1977,Блочный,П-47,12,есть,,55.779034,37.836447,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,15 600 000,3,"74,9","48,6","10,5",12,Отсутствует,Свободная продажа,,2020,Монолитный,,22,есть,1792,55.631798,37.412056,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,29 500 000,3,75,,6,5,,,,1960,Кирпичный,II-14,5,,,55.797974,37.688979,,Железобетонный,,,,,,1,Ленточный,,,,,,,,есть,,,,,,,,,,,,,,,
6323,24 616 738,2,67,"31,6","4,7",6,,Свободная продажа,,2012,Монолитный,,11,есть,,"55.79779,","7.49716},",,Железобетонный,Центральное,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
6324,78 000 000,4,200,,,14,под ключ,Свободная продажа,,2005,Монолитный,"14/14, индивидуальный",22,есть,,55.713065,37.501007,,Железобетонный,,,,,,,,нет,2,есть,,,,,,,,,,,,,,,,,,,,
6325,73 000 000,3,70,46,10,6,Дизайнерский,Свободная продажа,,2006,Монолитный,01-пз индивидуальный проект,9,есть,,55.723313,37.571965,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,86 663 905,3,259,,"7,8",9,,Свободная продажа,,2011,Монолитный,,7,,,"55.79812,","7.49563},",,Железобетонный,Центральное,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
6327,14 500 000,1,"37,3","13,2","8,3",9,Евро,Свободная продажа,Больше пяти,2009,Монолитный,"14/14, индивидуальный",25,есть,,55.794148,37.400378,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328,45 000 000,2,56,35,,6,,Свободная продажа,,1944,,,5,,,55.738916,37.584649,,,,,,,,,,нет,,нет,,,,,,,,,,,,,,,,,,,,
6329,46 450 000,4,115,,"15,4",16,Требует ремонта,Свободная продажа,,2022,Монолитный,,29,есть,,55.717797,37.65461},,Железобетонный,Центральное,,,,,1,,,,,3.1,,,,,,,,,,,,,,,,,,,
6330,18 930 000,3,"73,3","44,3","10,2",14,Евро,Свободная продажа,,1987,Монолитный,П-3,17,есть,,"55.74452,",7.877778},во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331,9 399 999,2,41,26,7,2,Евро,Свободная продажа,,2020,Монолитный,,14,есть,244,55.539884,37.451887,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,14 500 000,1,36,17,8,2,Евро,Альтернатива,Меньше трех,2019,Панельный,,19,есть,,55.778026,37.540147,,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,69 500 000,2,96,33,11,9,Отсутствует,Свободная продажа,,2017,Монолитный,01-пз индивидуальный проект,21,есть,,55.761771,37.549184,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,32 062 675,3,"75,5","40,3","17,6",11,Требует ремонта,Свободная продажа,,2023,Монолитный,,53,,593,55.751665,37.526295,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,28 500 000,2,"53,6",,6,4,чистовая отделка,Свободная продажа,,1962,Кирпичный,II-14,9,есть,,55.740456,37.567348,во,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6336,9 500 000,1,32,15,9,15,Евро,Свободная продажа,Больше пяти,2018,Монолитный,,27,,,55.633373,37.417841,,Железобетонный,Центральное,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337,97 000 000,3,"155,5",100,17,25,,Свободная продажа,,2011,Монолитный,01-пз индивидуальный проект,53,есть,,55.723257,37.52766},,Железобетонный,,,,,,,,нет,2,,,,,,,,,,,,,,,,,,,,,
6338,17 500 000,2,50,33,8,1,Евро,Свободная продажа,,1976,Железобетон,01-пз индивидуальный проект,9,есть,,55.721807,37.51361},во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,14 000 000,1,40,19,10,15,Косметический,Свободная продажа,,2005,Монолитный,И-155,24,есть,,55.730598,37.466637,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
6340,22 000 000,3,"62,8","38,6","8,6",4,,Свободная продажа,,1936,Кирпичный,01-пз индивидуальный проект,5,есть,,55.739879,37.53976},,Деревянный,,1,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,11 150 000,1,"34,1","19,5","9,4",8,косметический,Свободная продажа,,1981,Монолитный,II-68,16,есть,,55.630218,37.601007,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,11 800 000,1,39,19,8,2,косметический,Свободная продажа,,1996,Железобетон,П-44,17,есть,,55.833678,37.354797,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6343,9 999 999,1,"36,6","18,4","8,8",2,Косметический,Свободная продажа,,1953,Кирпичный,a-ii-43,6,,42,55.711696,37.731901,,Деревянный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6344,20 990 000,2,"57,5","23,2","20,4",21,Дизайнерский,Свободная продажа,,2021,Кирпичный,,25,есть,,55.816611,37.753191,во,Железобетонный,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345,20 500 000,3,85,43,13,1,Евро,Альтернатива,Больше пяти,2004,Железобетон,П-44Т,12,есть,,55.885711,"37.6471},",,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,10 000 000,2,"63,5",34,12,12,Хороший,Свободная продажа,,2020,Панельный,,13,есть,,55.412763,37.193693,,Железобетонный,,,есть,,,1,,,,,,,,,,,,,,,,,,,,,,,,
6347,84 600 000,2,94,51,20,3,Отсутствует,Свободная продажа,,1886,Кирпичный,,5,есть,,55.768998,37.638988,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,38 000 000,4,90,"56,2",9,7,Косметический,Свободная продажа,Больше пяти,1993,Кирпичный,"14/14, индивидуальный",9,есть,34,55.786996,37.639078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,34 400 000,3,82,51,15,2,Отсутствует,Свободная продажа,,2018,Смешанные,,19,есть,,55.785169,37.564033,на,Железобетонный,,,,,,,Свайный,,,,,,,,,,,,,,,,,,,,,,,
6350,15 000 000,2,"44,6","29,5","5,8",1,Частичный ремонт,Свободная продажа,,1959,Панельный,1-510,5,,,55.845951,37.519288,,Железобетонный,,,,,,,Бетонные столбы,нет,,,,,,,,,,,,,,,,,,,,,,
6351,12 600 000,1,38,18,"9,8",10,Косметический,Альтернатива,,1987,Монолитный,И-700А,22,есть,,55.602139,37.533239,,Железобетонный,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,12 000 000,1,32,"21,5",6,2,,Свободная продажа,,1963,Блочный,ii-18,9,есть,,"55.7256,""",".659542},",,Железобетонный,,,,,,,,нет,,,,,,,есть,,,,,,,,,,,,,,,
6353,15 500 000,1,33,17,"6,5",31,Без ремонта,Свободная продажа,Меньше трех,2022,Монолитный,,41,,,55.763954,37.509792,,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,16 200 000,3,60,,,9,,Свободная продажа,,1972,Панельный,II-49,9,есть,,55.606294,37.618767,,Железобетонный,,,есть,,,,,нет,,нет,,,,,есть,,,,,,,,,,,,,,,
6355,49 990 000,4,91,70,15,4,Дизайнерский,Свободная продажа,,1912,Кирпичный,01-пз индивидуальный проект,6,есть,,55.769681,37.636796,,Деревянный,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,19 500 000,1,"46,6",,"6,2",40,,,,2022,Монолитный,,41,,1089,"55.69725,",7.476752},,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6357,11 750 000,2,39,26,7,4,Косметический,Свободная продажа,От трех до пяти,1969,Блочный,ii-18-31/12,12,есть,84,55.715778,37.810575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358,18 500 000,2,"58,5","24,9","19,8",31,Частичный ремонт,Свободная продажа,,2022,Панельный,,33,есть,,55.886948,37.525432,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6359,10 000 000,1,"37,8",,8,11,,,,1983,Панельный,П-44,17,есть,,55.889462,37.678451,,Железобетонный,,,есть,,,1,,,,,,,,,,,,,,,,,,,,,,,,
6360,36 000 000,3,"79,5","56,3",9,4,Без ремонта,Свободная продажа,,1956,Кирпичный,01-пз индивидуальный проект,5,,,55.744232,37.659515,,Железобетонный,,,,нет,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
6361,10 700 000,1,"40,3","17,7","11,9",11,Дизайнерский,Альтернатива,От трех до пяти,2014,Монолитный,"14/14, индивидуальный",16,есть,,55.566567,37.485637,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,38 000 000,3,85,53,12,9,Евро,Свободная продажа,,2000,Кирпичный,01-пз индивидуальный проект,17,есть,,55.774745,37.682233,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363,16 995 000,1,"42,1",14,12,6,,,,2022,Монолитный,,35,есть,778,"55.81082,",7.626268},,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6364,13 690 000,3,"58,7","38,8",6,9,Евро,Свободная продажа,,1969,Монолитный,1-515-5,9,есть,,55.621348,37.595213,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,12 900 000,1,"42,5",,"16,5",5,,,,2022,Панельный,,17,есть,,55.549516,37.488475,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
6366,25 700 000,1,44,12,15,3,Дизайнерский,Свободная продажа,,2019,Монолитный,,11,,120,55.752936,37.524345,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,28 676 000,2,"42,8","28,8",6,2,Евро,Свободная продажа,,1917,Кирпичный,,5,есть,,55.723582,37.626376,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,350 000 000,4,"233,2",,,6,С отделкой,Свободная продажа,,2010,Кирпичный,,8,,,55.736681,37.599319,,Железобетонный,Центральное,,,,,,,нет,,,,,,,есть,,,,,,,,,,,,,,,
6369,12 200 000,3,59,43,6,9,Евро,Свободная продажа,Больше пяти,1974,Монолитный,II-49,9,есть,,"55.6344,""",".795277},",,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,12 400 000,1,"32,5","20,4",6,5,Косметический,Свободная продажа,,1963,Кирпичный,1-511,5,,,55.844465,37.478828,во,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
6371,30 000 000,3,56,"21,7","21,1",3,Евро,Свободная продажа,,2021,Монолитный,,20,есть,,55.749902,37.516719,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,19 700 000,2,"47,5",,12,3,,,,1963,Кирпичный,II-29,9,есть,,55.708308,37.68067},,Железобетонный,,,есть,,,1,,,,,,,,,есть,,,,,,,,,,,,,,,
6373,17 900 000,2,56,34,13,9,Евро,Альтернатива,,1966,Панельный,II-01,16,есть,124,55.782871,37.72802},во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,7 600 000,1,"34,9","19,2",8,3,Без ремонта,Свободная продажа,Больше пяти,1976,Железобетон,II-68,12,есть,,55.580991,37.669297,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,99 000 000,9,319,,,17,С отделкой,Свободная продажа,,1996,Монолитный,,19,есть,,55.696534,37.499408,,Железобетонный,,,есть,,,,Ленточный,нет,1,,,,,,,,,,,,,,,,,,,,,
6376,13 500 000,3,"69,7","40,3","9,8",2,Отсутствует,Свободная продажа,,2022,Монолитный,,22,есть,,55.614724,37.384954,на,Железобетонный,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,33 500 000,3,114,67,"16,8",14,Дизайнерский,Альтернатива,Больше пяти,2002,Монолитный,И-209а,16,есть,,55.890507,37.400917,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,19 150 000,3,67,"39,9","12,9",1,Без ремонта,Свободная продажа,Больше пяти,1928,Кирпичный,II-01,5,есть,,55.778801,"37.6433},",,Деревянный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,9 950 000,2,53,31,10,9,Евро,Альтернатива,Больше пяти,2009,Железобетон,П-44,17,есть,344,55.502773,37.602085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,4 650 000,,"16,3",,,1,Без ремонта,Свободная продажа,,1968,Иные,II-49,9,есть,,55.868794,37.494665,на,Железобетонный,,,,нет,нет,,,,,,,,,нет,,,,,,,,,,,,,,,,
6381,15 500 000,2,"41,6","28,7","5,3",4,косметический,Свободная продажа,,1960,Блочный,1-510,5,,,55.771074,37.47686},во,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
6382,17 500 000,3,"62,3",44,"7,5",5,,Свободная продажа,,1967,Железобетон,II-57,9,есть,,55.805619,37.761348,,Железобетонный,,,,,,,,нет,,нет,,,,,,,,,,,,,,,,,,,,
6383,18 300 000,2,"47,3","27,5","7,3",12,косметический,Свободная продажа,,1977,Блочный,И-522а,16,есть,250,55.799041,37.619297,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6384,13 500 000,1,39,"20,4","9,4",17,,Свободная продажа,,1996,Кирпичный,01-пз индивидуальный проект,17,есть,,55.752835,37.805581,,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
6385,34 000 000,3,74,45,"12,5",10,Евро,Свободная продажа,Больше пяти,2017,Монолитный,II-01,18,есть,291,55.684396,37.695519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6386,24 800 000,2,"70,3",,,10,Без ремонта,Свободная продажа,Меньше трех,2020,Монолитный,,22,есть,,55.815999,37.429959,,Железобетонный,Центральное,1,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,10 500 000,,"22,8",18,4,6,Евро,Свободная продажа,Меньше трех,2021,Монолитный,,13,есть,300,55.732676,37.712399,,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6388,120 000 000,5,170,105,15,4,Евро,Свободная продажа,,1998,Кирпичный,01-пз индивидуальный проект,5,есть,,55.740102,37.627499,во,Деревянный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389,122 000 000,6,220,163,14,6,Дизайнерский,Альтернатива,,1938,Кирпичный,01-пз индивидуальный проект,9,есть,,"55.73438,",7.655823},во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
